120456	KAB01 
402515	KAB01 
116849	KAB02 
424011	KAB02 
424013	KAB02 
424014	KAB02 
426197	KAB02 
114470	KAB03 
116754	KAB03 
102323	KAC01 
107234	KAC01 
108377	KAC01 
108385	KAC01 
111389	KAC01 
185515	KAC01 
216545	KAC01 
216548	KAC01 
216565	KAC01 
216582	KAC01 
216647	KAC01 
216656	KAC01 
414981	KAC01 
414985	KAC01 
414991	KAC01 
414993	KAC01 
414994	KAC01 
414995	KAC01 
430114	KAC01 
445135	KAC01 
445137	KAC01 
445139	KAC01 
445141	KAC01 
445143	KAC01 
445144	KAC01 
447082	KAC01 
466237	KAC01 
102330	KAC02 
102333	KAC02 
102334	KAC02 
102335	KAC02 
102337	KAC02 
184131	KAC02 
210162	KAC02 
210955	KAC02 
211568	KAC02 
211681	KAC02 
211761	KAC02 
211766	KAC02 
211897	KAC02 
211979	KAC02 
212045	KAC02 
212046	KAC02 
212052	KAC02 
414983	KAC02 
415052	KAC02 
415053	KAC02 
415055	KAC02 
415056	KAC02 
415058	KAC02 
415059	KAC02 
415060	KAC02 
415061	KAC02 
415062	KAC02 
415063	KAC02 
415065	KAC02 
415066	KAC02 
415067	KAC02 
415068	KAC02 
415069	KAC02 
415070	KAC02 
415941	KAC02 
416582	KAC02 
416594	KAC02 
426141	KAC02 
431339	KAC02 
431340	KAC02 
431341	KAC02 
433018	KAC02 
437066	KAC02 
445040	KAC02 
517367	KAC02 
550245	KAC02 
102190	KBA01 
102191	KBA01 
347119	KBA01 
400745	KBA01 
402183	KBA01 
407958	KBA01 
408226	KBA01 
408471	KBA01 
412510	KBA01 
419117	KBA01 
422979	KBA01 
429225	KBA01 
431767	KBA01 
432185	KBA01 
442194	KBA01 
452292	KBA01 
452368	KBA01 
452401	KBA01 
452478	KBA01 
455091	KBA01 
455094	KBA01 
571204	KBA01 
571318	KBA01 
402248	KBA02 
402249	KBA02 
402294	KBA02 
452295	KBA02 
452461	KBA02 
452480	KBA02 
102018	KBB01 
102019	KBB01 
102209	KBB01 
102214	KBB01 
102218	KBB01 
110754	KBB01 
111843	KBB01 
114440	KBB01 
115900	KBB01 
343343	KBB01 
347153	KBB01 
400746	KBB01 
401321	KBB01 
401322	KBB01 
412513	KBB01 
413540	KBB01 
422977	KBB01 
428167	KBB01 
430633	KBB01 
431383	KBB01 
438274	KBB01 
455079	KBB01 
455087	KBB01 
455088	KBB01 
455089	KBB01 
400276	KBB02 
400705	KBB02 
400708	KBB02 
400709	KBB02 
400710	KBB02 
401313	KBB02 
401314	KBB02 
405639	KBB02 
408620	KBB02 
408621	KBB02 
410924	KBB02 
413500	KBB02 
430089	KBB02 
455081	KBB02 
455082	KBB02 
462681	KBB02 
102237	KBB03 
114251	KBB03 
117653	KBB03 
117657	KBB03 
117658	KBB03 
117660	KBB03 
117661	KBB03 
117667	KBB03 
117668	KBB03 
117669	KBB03 
117672	KBB03 
119480	KBB03 
347532	KBB03 
405677	KBB03 
408449	KBB03 
408721	KBB03 
412897	KBB03 
425297	KBB03 
425595	KBB03 
426196	KBB03 
426455	KBB03 
432256	KBB03 
433984	KBB03 
433985	KBB03 
437428	KBB03 
438730	KBB03 
442671	KBB03 
458298	KBB03 
461441	KBB03 
480284	KBB03 
555440	KBB03 
563090	KBB03 
563396	KBB03 
100050	KBB04 
100051	KBB04 
100052	KBB04 
100053	KBB04 
102224	KBB04 
102227	KBB04 
102228	KBB04 
102230	KBB04 
102234	KBB04 
102240	KBB04 
102241	KBB04 
102242	KBB04 
108425	KBB04 
108867	KBB04 
109491	KBB04 
113888	KBB04 
115127	KBB04 
116403	KBB04 
117673	KBB04 
119176	KBB04 
119181	KBB04 
163749	KBB04 
209629	KBB04 
209633	KBB04 
216750	KBB04 
400702	KBB04 
400704	KBB04 
402549	KBB04 
402553	KBB04 
404797	KBB04 
405565	KBB04 
405583	KBB04 
405625	KBB04 
405655	KBB04 
408470	KBB04 
408545	KBB04 
409597	KBB04 
413501	KBB04 
419400	KBB04 
419408	KBB04 
423108	KBB04 
423129	KBB04 
423154	KBB04 
423157	KBB04 
427277	KBB04 
428124	KBB04 
428168	KBB04 
429372	KBB04 
431769	KBB04 
432237	KBB04 
435401	KBB04 
435571	KBB04 
438296	KBB04 
439573	KBB04 
439863	KBB04 
442343	KBB04 
452086	KBB04 
458297	KBB04 
571319	KBB04 
108325	KBB05 
117648	KBB05 
117649	KBB05 
343324	KBB05 
436018	KBB05 
447083	KBB05 
102243	KBB06 
102245	KBB06 
102262	KBB06 
102265	KBB06 
102267	KBB06 
108322	KBB06 
108326	KBB06 
108327	KBB06 
108346	KBB06 
108859	KBB06 
113918	KBB06 
113974	KBB06 
115892	KBB06 
115905	KBB06 
116104	KBB06 
116105	KBB06 
117651	KBB06 
117652	KBB06 
117663	KBB06 
119146	KBB06 
163742	KBB06 
163745	KBB06 
163748	KBB06 
163750	KBB06 
163895	KBB06 
209608	KBB06 
209632	KBB06 
210114	KBB06 
210152	KBB06 
210181	KBB06 
210269	KBB06 
210554	KBB06 
210615	KBB06 
210765	KBB06 
211174	KBB06 
211257	KBB06 
211273	KBB06 
211285	KBB06 
211581	KBB06 
215206	KBB06 
317262	KBB06 
400703	KBB06 
409457	KBB06 
409458	KBB06 
409459	KBB06 
409460	KBB06 
409461	KBB06 
409462	KBB06 
410862	KBB06 
411318	KBB06 
411358	KBB06 
414254	KBB06 
414524	KBB06 
415536	KBB06 
415537	KBB06 
415538	KBB06 
416519	KBB06 
416892	KBB06 
416910	KBB06 
417551	KBB06 
417694	KBB06 
419397	KBB06 
425583	KBB06 
426183	KBB06 
427700	KBB06 
427865	KBB06 
430290	KBB06 
430311	KBB06 
432050	KBB06 
432232	KBB06 
435389	KBB06 
435390	KBB06 
436163	KBB06 
442107	KBB06 
442316	KBB06 
447079	KBB06 
455078	KBB06 
460569	KBB06 
461438	KBB06 
461439	KBB06 
461440	KBB06 
102273	KBC01 
102276	KBC01 
108350	KBC01 
115325	KBC01 
201501	KBC01 
201502	KBC01 
211474	KBC01 
348121	KBC01 
348123	KBC01 
555527	KBC01 
101736	KBC02 
101738	KBC02 
110861	KBC02 
110862	KBC02 
115257	KBC02 
118196	KBC02 
210158	KBC02 
210567	KBC02 
212364	KBC02 
212366	KBC02 
212382	KBC02 
310476	KBC02 
311959	KBC02 
332087	KBC02 
332089	KBC02 
332093	KBC02 
332135	KBC02 
332136	KBC02 
332138	KBC02 
332275	KBC02 
332276	KBC02 
415123	KBC02 
415579	KBC02 
415580	KBC02 
415581	KBC02 
417845	KBC02 
417858	KBC02 
417859	KBC02 
417860	KBC02 
436159	KBC02 
443760	KBC02 
443761	KBC02 
456206	KBC02 
458254	KBC02 
591008	KBC02 
591035	KBC02 
591037	KBC02 
591041	KBC02 
591043	KBC02 
591078	KBC02 
591105	KBC02 
102279	KBC03 
102280	KBC03 
102290	KBC03 
110050	KBC03 
211131	KBC03 
212361	KBC03 
310437	KBC03 
332141	KBC03 
332142	KBC03 
416817	KBC03 
450045	KBC03 
404980	KBC04 
425758	KBC04 
426310	KBC04 
426376	KBC04 
426468	KBC04 
427437	KBC04 
427701	KBC04 
429553	KBC04 
563047	KBC04 
101050	KBC05 
102282	KBC05 
102288	KBC05 
102297	KBC05 
106984	KBC05 
108240	KBC05 
210166	KBC05 
337621	KBC05 
340005	KBC05 
419405	KBC05 
433445	KBC05 
436221	KBC05 
443122	KBC05 
443123	KBC05 
443124	KBC05 
443125	KBC05 
450047	KBC05 
465206	KBC05 
467129	KBC05 
537937	KBC05 
537941	KBC05 
544347	KBC05 
563046	KBC05 
563084	KBC05 
563106	KBC05 
563166	KBC05 
102184	KBC06 
119925	KBC06 
119931	KBC06 
120005	KBC06 
120066	KBC06 
120252	KBC06 
120296	KBC06 
120298	KBC06 
444033	KBC06 
465940	KBC06 
102300	KBD01 
102307	KBD01 
102311	KBD01 
102317	KBD01 
102318	KBD01 
108485	KBD01 
113820	KBD01 
114042	KBD01 
210811	KBD01 
218525	KBD01 
317057	KBD01 
332143	KBD01 
332144	KBD01 
343266	KBD01 
343268	KBD01 
343269	KBD01 
343288	KBD01 
343305	KBD01 
343309	KBD01 
343329	KBD01 
343339	KBD01 
343341	KBD01 
343346	KBD01 
343348	KBD01 
343350	KBD01 
343354	KBD01 
343370	KBD01 
343460	KBD01 
343461	KBD01 
344086	KBD01 
344090	KBD01 
438699	KBD01 
442059	KBD01 
450198	KBD01 
450205	KBD01 
450292	KBD01 
488471	KBD01 
488641	KBD01 
537775	KBD01 
537951	KBD01 
100388	KBD02 
343306	KBD02 
343311	KBD02 
343320	KBD02 
343325	KBD02 
343333	KBD02 
343335	KBD02 
343340	KBD02 
343349	KBD02 
343353	KBD02 
343355	KBD02 
344093	KBD02 
344094	KBD02 
344095	KBD02 
441333	KBD02 
441334	KBD02 
441335	KBD02 
441336	KBD02 
441338	KBD02 
488248	KBD02 
488339	KBD02 
488388	KBD02 
488528	KBD02 
488702	KBD02 
537943	KBD02 
216558	KBD03 
216608	KBD03 
216609	KBD03 
555305	KBD03 
555358	KBD03 
555363	KBD03 
555366	KBD03 
555368	KBD03 
102725	KBE01 
102726	KBE01 
102727	KBE01 
102729	KBE01 
102730	KBE01 
102731	KBE01 
102732	KBE01 
102735	KBE01 
102737	KBE01 
102738	KBE01 
102739	KBE01 
102743	KBE01 
102751	KBE01 
108455	KBE01 
108479	KBE01 
108551	KBE01 
108602	KBE01 
108657	KBE01 
114040	KBE01 
116053	KBE01 
116610	KBE01 
117678	KBE01 
117696	KBE01 
119719	KBE01 
119720	KBE01 
119726	KBE01 
218506	KBE01 
218508	KBE01 
218509	KBE01 
218512	KBE01 
218537	KBE01 
218539	KBE01 
218542	KBE01 
218543	KBE01 
218549	KBE01 
218553	KBE01 
218563	KBE01 
317003	KBE01 
317004	KBE01 
317020	KBE01 
317039	KBE01 
317045	KBE01 
317046	KBE01 
317047	KBE01 
317048	KBE01 
317053	KBE01 
317054	KBE01 
317055	KBE01 
317058	KBE01 
317059	KBE01 
317061	KBE01 
317062	KBE01 
317063	KBE01 
317064	KBE01 
317065	KBE01 
317067	KBE01 
317068	KBE01 
317069	KBE01 
317070	KBE01 
317071	KBE01 
317072	KBE01 
317075	KBE01 
317078	KBE01 
317080	KBE01 
317081	KBE01 
317082	KBE01 
317084	KBE01 
317085	KBE01 
317086	KBE01 
317087	KBE01 
317088	KBE01 
317089	KBE01 
317090	KBE01 
317091	KBE01 
317092	KBE01 
317093	KBE01 
317094	KBE01 
317095	KBE01 
317096	KBE01 
317097	KBE01 
317098	KBE01 
317101	KBE01 
317103	KBE01 
317104	KBE01 
317105	KBE01 
317106	KBE01 
317107	KBE01 
317109	KBE01 
317110	KBE01 
317112	KBE01 
317113	KBE01 
317114	KBE01 
317115	KBE01 
317116	KBE01 
317117	KBE01 
317119	KBE01 
317121	KBE01 
317122	KBE01 
317126	KBE01 
317127	KBE01 
317129	KBE01 
317130	KBE01 
317132	KBE01 
317134	KBE01 
317135	KBE01 
317137	KBE01 
317138	KBE01 
317140	KBE01 
317142	KBE01 
317144	KBE01 
317145	KBE01 
317146	KBE01 
317147	KBE01 
317149	KBE01 
317151	KBE01 
317152	KBE01 
317154	KBE01 
317158	KBE01 
317160	KBE01 
317162	KBE01 
317167	KBE01 
317168	KBE01 
317174	KBE01 
402142	KBE01 
402147	KBE01 
408587	KBE01 
409499	KBE01 
409618	KBE01 
411317	KBE01 
411998	KBE01 
415122	KBE01 
415822	KBE01 
415823	KBE01 
415902	KBE01 
415903	KBE01 
415905	KBE01 
425772	KBE01 
425773	KBE01 
425774	KBE01 
425777	KBE01 
442751	KBE01 
442754	KBE01 
442763	KBE01 
442764	KBE01 
442765	KBE01 
442767	KBE01 
450389	KBE01 
488149	KBE01 
488244	KBE01 
488468	KBE01 
488696	KBE01 
555339	KBE01 
102753	KBE02 
102756	KBE02 
102757	KBE02 
102759	KBE02 
102763	KBE02 
108466	KBE02 
108544	KBE02 
108588	KBE02 
108613	KBE02 
108629	KBE02 
110204	KBE02 
117693	KBE02 
119712	KBE02 
119730	KBE02 
119733	KBE02 
210568	KBE02 
210740	KBE02 
317009	KBE02 
317010	KBE02 
317023	KBE02 
317025	KBE02 
317029	KBE02 
317031	KBE02 
317157	KBE02 
317161	KBE02 
317194	KBE02 
317195	KBE02 
317197	KBE02 
317198	KBE02 
317199	KBE02 
317200	KBE02 
317202	KBE02 
317203	KBE02 
317205	KBE02 
317207	KBE02 
317208	KBE02 
317210	KBE02 
317219	KBE02 
317221	KBE02 
317223	KBE02 
317224	KBE02 
317225	KBE02 
317226	KBE02 
317227	KBE02 
317229	KBE02 
317234	KBE02 
317235	KBE02 
317236	KBE02 
317237	KBE02 
317239	KBE02 
317241	KBE02 
317244	KBE02 
317250	KBE02 
317251	KBE02 
317253	KBE02 
317254	KBE02 
317255	KBE02 
317256	KBE02 
317257	KBE02 
317259	KBE02 
317260	KBE02 
317261	KBE02 
317264	KBE02 
317265	KBE02 
317267	KBE02 
347414	KBE02 
415901	KBE02 
423800	KBE02 
427362	KBE02 
430286	KBE02 
430493	KBE02 
431335	KBE02 
442199	KBE02 
442768	KBE02 
442770	KBE02 
442777	KBE02 
442782	KBE02 
517246	KBE02 
100802	KBF01 
108561	KBF01 
108578	KBF01 
110205	KBF01 
117674	KBF01 
117675	KBF01 
117685	KBF01 
117686	KBF01 
117695	KBF01 
119715	KBF01 
218502	KBF01 
218510	KBF01 
218511	KBF01 
218530	KBF01 
218538	KBF01 
218540	KBF01 
218548	KBF01 
218551	KBF01 
218552	KBF01 
218557	KBF01 
218559	KBF01 
218562	KBF01 
317006	KBF01 
317008	KBF01 
317011	KBF01 
317012	KBF01 
317013	KBF01 
317014	KBF01 
317015	KBF01 
317018	KBF01 
317019	KBF01 
317021	KBF01 
317056	KBF01 
317182	KBF01 
317269	KBF01 
402131	KBF01 
442771	KBF01 
442778	KBF01 
442779	KBF01 
102762	KBG01 
102768	KBG01 
102769	KBG01 
102771	KBG01 
102773	KBG01 
102775	KBG01 
102782	KBG01 
102784	KBG01 
102789	KBG01 
102792	KBG01 
102793	KBG01 
317026	KBG01 
317027	KBG01 
317180	KBG01 
317181	KBG01 
442772	KBG01 
442774	KBG01 
442785	KBG01 
101792	KCA01 
101809	KCA01 
101819	KCA01 
101845	KCA01 
110397	KCA01 
404855	KCA01 
404859	KCA01 
404860	KCA01 
404862	KCA01 
404922	KCA01 
404930	KCA01 
405287	KCA01 
409805	KCA01 
418057	KCA01 
418061	KCA01 
418064	KCA01 
418094	KCA01 
418544	KCA01 
428943	KCA01 
430596	KCA01 
434735	KCA01 
434741	KCA01 
460671	KCA01 
465869	KCA01 
465900	KCA01 
460679	KCA02 
465134	KCA02 
114331	LAA01 
117375	LAA01 
117644	LAA01 
119899	LAA01 
119902	LAA01 
120193	LAA01 
163875	LAA01 
211634	LAA01 
211643	LAA01 
211837	LAA01 
211870	LAA01 
212070	LAA01 
416521	LAA01 
416522	LAA01 
424315	LAA01 
424323	LAA01 
424326	LAA01 
424805	LAA01 
427721	LAA01 
429529	LAA01 
435515	LAA01 
435691	LAA01 
435705	LAA01 
460369	LAA01 
114450	LAA02 
119386	LAA02 
210274	LAA02 
210385	LAA02 
210401	LAA02 
211637	LAA02 
211664	LAA02 
211666	LAA02 
211679	LAA02 
211689	LAA02 
211700	LAA02 
211701	LAA02 
211713	LAA02 
211717	LAA02 
211720	LAA02 
211771	LAA02 
211775	LAA02 
211784	LAA02 
211787	LAA02 
211791	LAA02 
211839	LAA02 
211853	LAA02 
211865	LAA02 
211868	LAA02 
211910	LAA02 
212088	LAA02 
212104	LAA02 
215212	LAA02 
215252	LAA02 
215297	LAA02 
215326	LAA02 
347238	LAA02 
402915	LAA02 
409464	LAA02 
410848	LAA02 
414980	LAA02 
415460	LAA02 
415462	LAA02 
416502	LAA02 
416505	LAA02 
422778	LAA02 
422780	LAA02 
422785	LAA02 
424332	LAA02 
424802	LAA02 
424804	LAA02 
426926	LAA02 
430309	LAA02 
430976	LAA02 
433551	LAA02 
435415	LAA02 
436799	LAA02 
437867	LAA02 
440042	LAA02 
441665	LAA02 
460878	LAA02 
102352	LAA03 
102353	LAA03 
102354	LAA03 
107484	LAA03 
183177	LAA03 
183182	LAA03 
210694	LAA03 
210875	LAA03 
211651	LAA03 
211803	LAA03 
211823	LAA03 
211849	LAA03 
401064	LAA03 
415455	LAA03 
415464	LAA03 
415465	LAA03 
415485	LAA03 
423768	LAA03 
461113	LAA03 
517234	LAA03 
580073	LAA03 
580081	LAA03 
580090	LAA03 
580106	LAA03 
580112	LAA03 
102358	LAB01 
113207	LAB01 
215115	LAB01 
215116	LAB01 
215162	LAB01 
215333	LAB01 
416501	LAB01 
424926	LAB01 
426113	LAB01 
427790	LAB01 
478945	LAB01 
550373	LAB01 
117550	LAB02 
203538	LAB02 
210070	LAB02 
210378	LAB02 
210389	LAB02 
210454	LAB02 
211667	LAB02 
215095	LAB02 
215126	LAB02 
215208	LAB02 
215235	LAB02 
215280	LAB02 
414631	LAB02 
415495	LAB02 
422039	LAB02 
423762	LAB02 
423764	LAB02 
424931	LAB02 
424932	LAB02 
424933	LAB02 
426385	LAB02 
426921	LAB02 
426933	LAB02 
427548	LAB02 
427993	LAB02 
430363	LAB02 
433030	LAB02 
433665	LAB02 
441662	LAB02 
466180	LAB02 
211765	LBA01 
211809	LBA01 
212017	LBA01 
212023	LBA01 
212028	LBA01 
212029	LBA01 
347815	LBA01 
412309	LBA01 
416135	LBA01 
416443	LBA01 
416815	LBA01 
424016	LBA01 
424017	LBA01 
424021	LBA01 
424022	LBA01 
424023	LBA01 
424025	LBA01 
424067	LBA01 
424069	LBA01 
424070	LBA01 
424071	LBA01 
424072	LBA01 
424073	LBA01 
424074	LBA01 
424075	LBA01 
424076	LBA01 
424077	LBA01 
424079	LBA01 
424082	LBA01 
424083	LBA01 
424084	LBA01 
424085	LBA01 
424086	LBA01 
424087	LBA01 
424088	LBA01 
424090	LBA01 
425897	LBA01 
430118	LBA01 
460985	LBA01 
461513	LBA01 
461517	LBA01 
466139	LBA01 
467047	LBA01 
108164	LBA02 
111934	LBA02 
115453	LBA02 
115454	LBA02 
117645	LBA02 
119890	LBA02 
120160	LBA02 
120170	LBA02 
120175	LBA02 
120176	LBA02 
120183	LBA02 
203548	LBA02 
211815	LBA02 
211818	LBA02 
211819	LBA02 
211827	LBA02 
211829	LBA02 
211976	LBA02 
212010	LBA02 
212013	LBA02 
212021	LBA02 
212026	LBA02 
310040	LBA02 
310041	LBA02 
402748	LBA02 
402749	LBA02 
412313	LBA02 
423899	LBA02 
436793	LBA02 
444022	LBA02 
459693	LBA02 
460367	LBA02 
461427	LBA02 
462909	LBA02 
102377	LBA03 
102380	LBA03 
102382	LBA03 
102385	LBA03 
102389	LBA03 
109849	LBA03 
115133	LBA03 
119445	LBA03 
119954	LBA03 
163600	LBA03 
210056	LBA03 
210297	LBA03 
211233	LBA03 
211422	LBA03 
211576	LBA03 
211583	LBA03 
211851	LBA03 
211896	LBA03 
211975	LBA03 
212039	LBA03 
212059	LBA03 
300019	LBA03 
300146	LBA03 
300149	LBA03 
310048	LBA03 
310049	LBA03 
310050	LBA03 
311084	LBA03 
348167	LBA03 
401060	LBA03 
401061	LBA03 
402809	LBA03 
415477	LBA03 
415491	LBA03 
424093	LBA03 
424094	LBA03 
424096	LBA03 
424097	LBA03 
424098	LBA03 
424100	LBA03 
424102	LBA03 
424104	LBA03 
424105	LBA03 
424108	LBA03 
424110	LBA03 
424113	LBA03 
424204	LBA03 
424206	LBA03 
424214	LBA03 
424220	LBA03 
424333	LBA03 
425911	LBA03 
425971	LBA03 
428073	LBA03 
431748	LBA03 
432268	LBA03 
433719	LBA03 
438658	LBA03 
460867	LBA03 
461100	LBA03 
461103	LBA03 
461110	LBA03 
461111	LBA03 
461406	LBA03 
461497	LBA03 
461508	LBA03 
461521	LBA03 
461525	LBA03 
486529	LBA03 
486606	LBA03 
486625	LBA03 
517158	LBA03 
555426	LBA03 
556433	LBA03 
102366	LBA04 
102367	LBA04 
102371	LBA04 
102392	LBA04 
108880	LBA04 
108945	LBA04 
109012	LBA04 
111861	LBA04 
112648	LBA04 
112651	LBA04 
112652	LBA04 
113484	LBA04 
113485	LBA04 
115064	LBA04 
115823	LBA04 
119463	LBA04 
119647	LBA04 
120145	LBA04 
120212	LBA04 
163583	LBA04 
163879	LBA04 
163880	LBA04 
163961	LBA04 
163993	LBA04 
183151	LBA04 
183161	LBA04 
183175	LBA04 
209623	LBA04 
211484	LBA04 
211533	LBA04 
211574	LBA04 
211582	LBA04 
211792	LBA04 
211840	LBA04 
211841	LBA04 
211889	LBA04 
212012	LBA04 
212058	LBA04 
300150	LBA04 
310045	LBA04 
310054	LBA04 
310398	LBA04 
312160	LBA04 
312172	LBA04 
400714	LBA04 
400718	LBA04 
401057	LBA04 
401072	LBA04 
401074	LBA04 
401079	LBA04 
401082	LBA04 
401089	LBA04 
402741	LBA04 
402911	LBA04 
408536	LBA04 
408537	LBA04 
410426	LBA04 
413498	LBA04 
414266	LBA04 
415476	LBA04 
415481	LBA04 
415492	LBA04 
415982	LBA04 
416141	LBA04 
416142	LBA04 
416207	LBA04 
416372	LBA04 
417020	LBA04 
418816	LBA04 
422049	LBA04 
422796	LBA04 
422809	LBA04 
423099	LBA04 
424205	LBA04 
424209	LBA04 
424212	LBA04 
424221	LBA04 
424226	LBA04 
424227	LBA04 
424232	LBA04 
424235	LBA04 
424240	LBA04 
424245	LBA04 
424249	LBA04 
424855	LBA04 
425912	LBA04 
425970	LBA04 
425972	LBA04 
425977	LBA04 
425978	LBA04 
426238	LBA04 
426239	LBA04 
426806	LBA04 
427426	LBA04 
430129	LBA04 
431026	LBA04 
431344	LBA04 
432285	LBA04 
433439	LBA04 
433670	LBA04 
433974	LBA04 
435438	LBA04 
437153	LBA04 
437322	LBA04 
437338	LBA04 
437858	LBA04 
438987	LBA04 
440102	LBA04 
441919	LBA04 
441954	LBA04 
442127	LBA04 
442205	LBA04 
442209	LBA04 
442572	LBA04 
442860	LBA04 
442861	LBA04 
442862	LBA04 
442863	LBA04 
455006	LBA04 
457004	LBA04 
457011	LBA04 
457012	LBA04 
457014	LBA04 
457165	LBA04 
460531	LBA04 
460623	LBA04 
460779	LBA04 
460869	LBA04 
460882	LBA04 
460889	LBA04 
461092	LBA04 
461095	LBA04 
461096	LBA04 
461098	LBA04 
461365	LBA04 
461503	LBA04 
461504	LBA04 
461505	LBA04 
461509	LBA04 
461510	LBA04 
461511	LBA04 
461859	LBA04 
462936	LBA04 
465402	LBA04 
465403	LBA04 
480064	LBA04 
480081	LBA04 
480209	LBA04 
480232	LBA04 
481002	LBA04 
481082	LBA04 
481102	LBA04 
481103	LBA04 
481106	LBA04 
481110	LBA04 
481120	LBA04 
510039	LBA04 
510165	LBA04 
517101	LBA04 
517194	LBA04 
517206	LBA04 
517254	LBA04 
555632	LBA04 
556431	LBA04 
108315	LBA05 
116138	LBA05 
116296	LBA05 
116530	LBA05 
119644	LBA05 
119645	LBA05 
211002	LBA05 
211063	LBA05 
211481	LBA05 
